triplet_id,participation,task,trial,stim1_name,stim2_name,stim3_name,choice,response_time,catch_trial_flag,token,survey_code
48323,loving-serval,set11,9,33,234,197,234,4.602,False,x126,10131.0
48327,loving-serval,set11,13,72,49,234,49,3.362,False,x126,10131.0
48328,loving-serval,set11,14,216,140,135,140,2.458,False,x126,10131.0
48329,loving-serval,set11,15,16,43,124,124,3.337,False,x126,10131.0
48330,loving-serval,set11,16,137,205,14,137,3.804,False,x126,10131.0
48332,loving-serval,set11,18,194,124,214,194,5.27,False,x126,10131.0
48335,desired-bluegill,set1,0,240,116,215,116,5.77,False,x128,9771.0
48337,desired-bluegill,set1,2,74,20,110,110,27.364,False,x128,9771.0
48341,desired-bluegill,set1,6,58,172,119,119,7.499,False,x128,9771.0
48344,desired-bluegill,set1,9,43,139,165,139,6.399,False,x128,9771.0
48346,desired-bluegill,set1,11,59,173,189,59,12.067,False,x128,9771.0
48347,desired-bluegill,set1,12,74,156,175,74,4.48,False,x128,9771.0
48348,desired-bluegill,set1,13,106,141,215,215,3.481,False,x128,9771.0
48355,desired-bluegill,set1,20,120,97,190,120,7.642,False,x128,9771.0
48358,desired-bluegill,set2,2,106,231,143,106,3.765,False,x128,9771.0
48359,desired-bluegill,set2,3,40,139,36,139,4.733,False,x128,9771.0
48363,desired-bluegill,set2,7,171,108,211,171,37.015,False,x128,9771.0
48364,desired-bluegill,set2,8,27,124,62,62,10.597,False,x128,9771.0
48365,desired-bluegill,set2,9,248,13,31,31,3.965,False,x128,9771.0
48366,desired-bluegill,set2,10,105,137,121,121,3.516,False,x128,9771.0
48375,desired-bluegill,set2,19,131,68,165,68,4.948,False,x128,9771.0
48376,desired-bluegill,set2,20,10,54,106,54,7.148,False,x128,9771.0
48378,desired-bluegill,set3,1,217,74,119,74,3.631,False,x128,9771.0
48379,desired-bluegill,set3,2,211,52,92,211,4.548,False,x128,9771.0
48383,desired-bluegill,set3,6,246,238,79,238,14.748,False,x128,9771.0
48385,desired-bluegill,set3,8,104,49,52,49,4.049,False,x128,9771.0
48387,desired-bluegill,set3,10,149,62,159,149,3.95,False,x128,9771.0
48388,desired-bluegill,set3,11,216,68,158,68,4.331,False,x128,9771.0
48393,desired-bluegill,set3,16,217,203,110,217,5.314,False,x128,9771.0
48394,desired-bluegill,set3,17,97,226,63,63,5.297,False,x128,9771.0
48395,desired-bluegill,set3,18,147,29,143,147,5.048,False,x128,9771.0
48401,desired-bluegill,set4,3,68,221,223,223,9.531,False,x128,9771.0
48402,desired-bluegill,set4,4,113,124,14,113,5.114,False,x128,9771.0
48404,desired-bluegill,set4,6,170,34,205,170,3.763,False,x128,9771.0
48408,desired-bluegill,set4,10,0,35,179,0,5.532,False,x128,9771.0
48412,desired-bluegill,set4,14,81,82,108,108,2.749,False,x128,9771.0
48415,desired-bluegill,set4,17,24,30,207,24,4.282,False,x128,9771.0
48417,desired-bluegill,set4,19,11,220,165,11,7.264,False,x128,9771.0
48419,desired-bluegill,set5,0,208,155,243,155,8.058,False,x128,9771.0
48420,desired-bluegill,set5,1,196,124,150,196,2.88,False,x128,9771.0
48421,desired-bluegill,set5,2,36,125,52,36,19.499,False,x128,9771.0
48423,desired-bluegill,set5,4,50,43,181,43,4.065,False,x128,9771.0
48425,desired-bluegill,set5,6,178,155,13,13,5.932,False,x128,9771.0
48428,desired-bluegill,set5,9,186,50,78,186,3.959,False,x128,9771.0
48431,desired-bluegill,set5,12,73,130,228,73,4.098,False,x128,9771.0
48432,desired-bluegill,set5,13,188,156,109,156,3.899,False,x128,9771.0
48436,desired-bluegill,set5,17,177,35,212,212,3.665,False,x128,9771.0
48438,desired-bluegill,set5,19,129,174,231,129,7.133,False,x128,9771.0
48441,desired-bluegill,set6,1,202,92,215,202,8.381,False,x128,9771.0
48442,desired-bluegill,set6,2,231,99,159,159,6.798,False,x128,9771.0
48443,desired-bluegill,set6,3,113,170,118,170,7.664,False,x128,9771.0
48444,desired-bluegill,set6,4,80,211,166,166,8.716,False,x128,9771.0
48445,desired-bluegill,set6,5,65,57,14,14,5.481,False,x128,9771.0
48447,desired-bluegill,set6,7,155,70,238,70,7.548,False,x128,9771.0
48455,desired-bluegill,set6,15,96,249,186,249,3.397,False,x128,9771.0
48461,desired-bluegill,set7,0,34,219,92,219,2.57,False,x128,9771.0
48463,desired-bluegill,set7,2,74,180,122,180,5.898,False,x128,9771.0
48464,desired-bluegill,set7,3,108,62,246,108,4.317,False,x128,9771.0
48465,desired-bluegill,set7,4,213,124,29,29,3.146,False,x128,9771.0
48468,desired-bluegill,set7,7,64,140,165,140,3.428,False,x128,9771.0
48469,desired-bluegill,set7,8,116,126,231,126,5.398,False,x128,9771.0
48471,desired-bluegill,set7,10,239,94,95,239,9.313,False,x128,9771.0
48472,desired-bluegill,set7,11,76,174,14,174,4.399,False,x128,9771.0
48474,desired-bluegill,set7,13,208,137,182,182,2.732,False,x128,9771.0
48475,desired-bluegill,set7,14,49,203,190,203,6.081,False,x128,9771.0
48476,desired-bluegill,set7,15,41,203,20,203,4.031,False,x128,9771.0
48478,desired-bluegill,set7,17,232,179,22,22,5.132,False,x128,9771.0
48483,desired-bluegill,set8,1,50,196,85,85,3.497,False,x128,9771.0
48485,desired-bluegill,set8,3,146,99,182,182,7.347,False,x128,9771.0
48487,desired-bluegill,set8,5,33,244,118,33,4.531,False,x128,9771.0
48488,desired-bluegill,set8,6,113,137,13,13,3.615,False,x128,9771.0
48489,desired-bluegill,set8,7,49,146,196,49,3.465,False,x128,9771.0
48494,desired-bluegill,set8,12,81,131,175,175,3.914,False,x128,9771.0
48499,desired-bluegill,set8,17,57,58,19,57,2.983,False,x128,9771.0
48500,desired-bluegill,set8,18,12,246,183,246,13.1,False,x128,9771.0
48502,desired-bluegill,set8,20,2,172,159,2,5.865,False,x128,9771.0
48503,desired-bluegill,set9,0,112,59,63,59,11.543,False,x128,9771.0
48505,desired-bluegill,set9,2,218,59,195,218,30.946,False,x128,9771.0
48508,desired-bluegill,set9,5,162,92,126,92,8.33,False,x128,9771.0
48509,desired-bluegill,set9,6,4,36,175,4,3.365,False,x128,9771.0
48511,desired-bluegill,set9,8,50,235,122,235,3.2,False,x128,9771.0
48513,desired-bluegill,set9,10,64,72,190,64,3.665,False,x128,9771.0
48519,desired-bluegill,set9,16,80,139,221,139,2.932,False,x128,9771.0
48520,desired-bluegill,set9,17,97,50,143,143,8.182,False,x128,9771.0
48524,desired-bluegill,set10,0,171,179,47,179,4.858,False,x128,9771.0
48525,desired-bluegill,set10,1,137,189,102,102,3.915,False,x128,9771.0
48533,desired-bluegill,set10,9,200,121,69,121,4.566,False,x128,9771.0
48534,desired-bluegill,set10,10,241,59,237,237,3.047,False,x128,9771.0
48535,desired-bluegill,set10,11,123,190,158,158,6.915,False,x128,9771.0
48536,desired-bluegill,set10,12,51,205,235,51,3.449,False,x128,9771.0
48538,desired-bluegill,set10,14,108,70,135,135,3.083,False,x128,9771.0
48539,desired-bluegill,set10,15,217,203,100,217,3.398,False,x128,9771.0
48540,desired-bluegill,set10,16,210,35,237,237,3.015,False,x128,9771.0
48542,desired-bluegill,set10,18,19,174,79,79,5.666,False,x128,9771.0
48543,desired-bluegill,set10,19,200,237,247,247,4.831,False,x128,9771.0
48544,desired-bluegill,set10,20,249,118,79,79,4.25,False,x128,9771.0
48546,desired-bluegill,set11,1,1,146,174,146,6.714,False,x128,9771.0
48547,desired-bluegill,set11,2,202,102,78,102,3.381,False,x128,9771.0
48550,desired-bluegill,set11,5,150,11,102,150,3.215,False,x128,9771.0
48551,desired-bluegill,set11,6,24,74,154,74,5.115,False,x128,9771.0
48552,desired-bluegill,set11,7,218,142,30,30,9.68,False,x128,9771.0
48559,desired-bluegill,set11,14,232,231,39,39,4.799,False,x128,9771.0
48560,desired-bluegill,set11,15,9,187,33,187,3.381,False,x128,9771.0
48564,desired-bluegill,set11,19,9,106,203,106,5.032,False,x128,9771.0
48567,spectral-sloth,set1,1,244,45,149,244,16.498,False,x129,9136.0
48568,spectral-sloth,set1,2,242,244,149,242,4.589,False,x129,9136.0
48569,spectral-sloth,set1,3,35,157,243,35,6.983,False,x129,9136.0
48574,spectral-sloth,set1,8,240,226,102,226,6.527,False,x129,9136.0
48576,spectral-sloth,set1,10,65,178,13,178,10.526,False,x129,9136.0
48577,spectral-sloth,set1,11,120,105,111,120,8.941,False,x129,9136.0
48578,spectral-sloth,set1,12,67,19,122,122,6.531,False,x129,9136.0
48579,spectral-sloth,set1,13,106,187,124,124,4.88,False,x129,9136.0
48581,spectral-sloth,set1,15,29,102,175,175,2.907,False,x129,9136.0
48583,spectral-sloth,set1,17,41,242,236,41,4.54,False,x129,9136.0
48585,spectral-sloth,set1,19,215,108,15,215,12.193,False,x129,9136.0
48586,spectral-sloth,set1,20,27,173,103,173,11.491,False,x129,9136.0
48588,spectral-sloth,set2,1,231,179,31,31,8.954,False,x129,9136.0
48589,spectral-sloth,set2,2,36,30,95,95,3.819,False,x129,9136.0
48592,spectral-sloth,set2,5,245,222,78,245,5.606,False,x129,9136.0
48593,spectral-sloth,set2,6,67,197,22,197,11.427,False,x129,9136.0
48594,spectral-sloth,set2,7,216,116,238,216,9.067,False,x129,9136.0
48595,spectral-sloth,set2,8,224,41,27,27,5.858,False,x129,9136.0
48596,spectral-sloth,set2,9,216,202,171,171,6.066,False,x129,9136.0
48597,spectral-sloth,set2,10,226,35,243,35,4.539,False,x129,9136.0
48599,spectral-sloth,set2,12,72,132,150,72,7.795,False,x129,9136.0
48601,spectral-sloth,set2,14,232,113,38,113,9.778,False,x129,9136.0
48605,spectral-sloth,set2,18,81,65,18,18,9.889,False,x129,9136.0
48606,spectral-sloth,set2,19,147,68,126,68,6.875,False,x129,9136.0
48614,spectral-sloth,set3,6,232,113,173,113,3.777,False,x129,9136.0
48617,spectral-sloth,set3,9,186,187,110,186,4.199,False,x129,9136.0
48618,spectral-sloth,set3,10,247,125,87,247,5.58,False,x129,9136.0
48619,spectral-sloth,set3,11,210,243,102,102,5.567,False,x129,9136.0
48620,spectral-sloth,set3,12,234,140,78,234,4.787,False,x129,9136.0
48621,spectral-sloth,set3,13,160,220,13,13,7.53,False,x129,9136.0
48622,spectral-sloth,set3,14,59,196,203,59,7.248,False,x129,9136.0
48625,spectral-sloth,set3,17,132,58,12,58,4.719,False,x129,9136.0
48626,spectral-sloth,set3,18,50,206,215,215,6.569,False,x129,9136.0
48629,spectral-sloth,set4,0,64,57,247,64,9.476,False,x129,9136.0
48631,spectral-sloth,set4,2,97,182,79,182,6.543,False,x129,9136.0
48633,spectral-sloth,set4,4,169,116,38,116,3.278,False,x129,9136.0
48634,spectral-sloth,set4,5,234,35,204,234,5.774,False,x129,9136.0
48635,spectral-sloth,set4,6,18,156,38,18,15.03,False,x129,9136.0
48636,spectral-sloth,set4,7,18,221,30,221,13.69,False,x129,9136.0
48640,spectral-sloth,set4,11,142,43,62,142,7.563,False,x129,9136.0
48641,spectral-sloth,set4,12,146,29,143,146,3.428,False,x129,9136.0
48643,spectral-sloth,set4,14,155,94,143,143,3.875,False,x129,9136.0
48644,spectral-sloth,set4,15,2,30,63,2,7.336,False,x129,9136.0
48645,spectral-sloth,set4,16,216,218,103,103,9.85,False,x129,9136.0
48646,spectral-sloth,set4,17,136,106,122,106,9.152,False,x129,9136.0
48648,spectral-sloth,set4,19,80,74,220,80,7.463,False,x129,9136.0
48651,spectral-sloth,set5,1,203,237,158,203,4.877,False,x129,9136.0
48652,spectral-sloth,set5,2,160,2,34,2,2.699,False,x129,9136.0
48653,spectral-sloth,set5,3,24,67,23,24,4.048,False,x129,9136.0
48654,spectral-sloth,set5,4,186,122,172,122,5.545,False,x129,9136.0
48656,spectral-sloth,set5,6,105,102,207,105,7.099,False,x129,9136.0
48657,spectral-sloth,set5,7,222,133,70,133,4.948,False,x129,9136.0
48659,spectral-sloth,set5,9,129,177,246,177,12.285,False,x129,9136.0
48660,spectral-sloth,set5,10,105,133,231,105,12.061,False,x129,9136.0
48661,spectral-sloth,set5,11,8,203,15,15,3.629,False,x129,9136.0
48662,spectral-sloth,set5,12,74,174,183,74,3.043,False,x129,9136.0
48663,spectral-sloth,set5,13,96,179,136,179,8.383,False,x129,9136.0
48664,spectral-sloth,set5,14,41,186,191,191,5.566,False,x129,9136.0
48665,spectral-sloth,set5,15,33,219,245,219,15.835,False,x129,9136.0
48666,spectral-sloth,set5,16,210,157,39,157,5.388,False,x129,9136.0
48667,spectral-sloth,set5,17,212,228,15,228,8.807,False,x129,9136.0
48669,spectral-sloth,set5,19,248,205,191,248,7.667,False,x129,9136.0
48671,spectral-sloth,set6,0,67,108,131,108,7.939,False,x129,9136.0
48673,spectral-sloth,set6,2,2,195,110,110,3.403,False,x129,9136.0
48675,spectral-sloth,set6,4,47,157,23,157,4.781,False,x129,9136.0
48676,spectral-sloth,set6,5,241,59,181,59,11.814,False,x129,9136.0
48680,spectral-sloth,set6,9,64,120,207,120,7.414,False,x129,9136.0
48681,spectral-sloth,set6,10,248,235,205,205,18.434,False,x129,9136.0
48682,spectral-sloth,set6,11,33,99,235,235,5.277,False,x129,9136.0
48684,spectral-sloth,set6,13,121,92,191,191,8.314,False,x129,9136.0
48685,spectral-sloth,set6,14,200,41,211,200,9.985,False,x129,9136.0
48686,spectral-sloth,set6,15,36,189,76,36,7.219,False,x129,9136.0
48687,spectral-sloth,set6,16,217,154,247,247,5.687,False,x129,9136.0
48688,spectral-sloth,set6,17,108,92,126,92,6.05,False,x129,9136.0
48690,spectral-sloth,set6,19,232,218,109,218,9.257,False,x129,9136.0
48693,spectral-sloth,set7,1,208,10,171,208,4.962,False,x129,9136.0
48694,spectral-sloth,set7,2,219,124,47,47,3.788,False,x129,9136.0
48697,spectral-sloth,set7,5,121,211,241,121,2.961,False,x129,9136.0
48698,spectral-sloth,set7,6,43,94,235,235,4.772,False,x129,9136.0
48700,spectral-sloth,set7,8,29,230,159,230,4.064,False,x129,9136.0
48701,spectral-sloth,set7,9,9,219,63,219,2.994,False,x129,9136.0
48702,spectral-sloth,set7,10,227,70,239,239,7.486,False,x129,9136.0
48703,spectral-sloth,set7,11,120,51,77,120,5.667,False,x129,9136.0
48706,spectral-sloth,set7,14,164,179,20,20,4.357,False,x129,9136.0
48707,spectral-sloth,set7,15,232,11,211,11,11.636,False,x129,9136.0
48710,spectral-sloth,set7,18,240,116,45,240,11.2,False,x129,9136.0
48714,spectral-sloth,set8,1,241,194,125,125,7.634,False,x129,9136.0
48716,spectral-sloth,set8,3,64,155,132,64,11.553,False,x129,9136.0
48717,spectral-sloth,set8,4,224,113,78,113,12.807,False,x129,9136.0
48720,spectral-sloth,set8,7,144,188,54,188,7.423,False,x129,9136.0
48721,spectral-sloth,set8,8,73,170,172,170,6.407,False,x129,9136.0
48723,spectral-sloth,set8,10,242,220,135,135,6.526,False,x129,9136.0
48725,spectral-sloth,set8,12,120,179,205,179,5.541,False,x129,9136.0
48726,spectral-sloth,set8,13,224,105,2,105,4.755,False,x129,9136.0
48727,spectral-sloth,set8,14,62,66,38,62,7.964,False,x129,9136.0
48728,spectral-sloth,set8,15,215,226,207,226,2.766,False,x129,9136.0
48729,spectral-sloth,set8,16,45,166,183,166,8.343,False,x129,9136.0
48731,spectral-sloth,set8,18,64,152,143,64,4.722,False,x129,9136.0
48732,spectral-sloth,set8,19,242,247,223,223,5.033,False,x129,9136.0
48737,spectral-sloth,set9,3,224,2,29,29,6.438,False,x129,9136.0
48738,spectral-sloth,set9,4,171,124,243,171,5.053,False,x129,9136.0
48740,spectral-sloth,set9,6,137,226,247,247,5.676,False,x129,9136.0
48742,spectral-sloth,set9,8,204,36,86,36,4.053,False,x129,9136.0
48748,spectral-sloth,set9,14,104,18,238,18,4.463,False,x129,9136.0
48749,spectral-sloth,set9,15,155,204,111,111,6.145,False,x129,9136.0
48751,spectral-sloth,set9,17,66,166,135,135,3.373,False,x129,9136.0
48753,spectral-sloth,set9,19,120,169,86,120,5.166,False,x129,9136.0
48754,spectral-sloth,set9,20,112,169,208,112,7.206,False,x129,9136.0
48759,spectral-sloth,set10,4,208,172,231,172,4.404,False,x129,9136.0
48760,spectral-sloth,set10,5,187,180,111,187,8.234,False,x129,9136.0
48762,spectral-sloth,set10,7,248,150,159,159,3.559,False,x129,9136.0
48763,spectral-sloth,set10,8,202,197,247,247,4.989,False,x129,9136.0
48765,spectral-sloth,set10,10,8,64,197,8,5.536,False,x129,9136.0
48766,spectral-sloth,set10,11,105,140,87,140,3.471,False,x129,9136.0
48768,spectral-sloth,set10,13,217,30,71,30,5.014,False,x129,9136.0
48769,spectral-sloth,set10,14,58,237,14,58,8.453,False,x129,9136.0
48770,spectral-sloth,set10,15,202,147,215,215,3.798,False,x129,9136.0
48772,spectral-sloth,set10,17,112,155,208,112,3.108,False,x129,9136.0
48773,spectral-sloth,set10,18,1,155,215,215,4.966,False,x129,9136.0
48776,spectral-sloth,set11,0,64,212,100,100,3.609,False,x129,9136.0
48777,spectral-sloth,set11,1,32,113,211,113,6.241,False,x129,9136.0
48783,spectral-sloth,set11,7,210,182,15,182,4.78,False,x129,9136.0
48784,spectral-sloth,set11,8,128,30,47,47,6.77,False,x129,9136.0
48789,spectral-sloth,set11,13,220,165,111,165,4.011,False,x129,9136.0
48790,spectral-sloth,set11,14,74,211,29,74,3.705,False,x129,9136.0
48791,spectral-sloth,set11,15,32,74,78,74,3.123,False,x129,9136.0
48792,spectral-sloth,set11,16,159,50,71,159,5.147,False,x129,9136.0
48793,spectral-sloth,set11,17,105,228,22,22,13.998,False,x129,9136.0
48796,spectral-sloth,set11,20,50,51,181,50,6.778,False,x129,9136.0
48797,boss-muskrat,set1,0,106,243,213,213,6.337,False,x131,10134.0
48798,boss-muskrat,set1,1,177,218,157,218,10.935,False,x131,10134.0
48800,boss-muskrat,set1,3,24,27,124,24,5.01,False,x131,10134.0
48803,boss-muskrat,set1,6,225,187,207,187,103.306,False,x131,10134.0
48806,boss-muskrat,set1,9,211,77,247,247,14.484,False,x131,10134.0
48810,boss-muskrat,set1,13,215,77,191,191,6.189,False,x131,10134.0
48811,boss-muskrat,set1,14,106,11,62,106,7.777,False,x131,10134.0
48812,boss-muskrat,set1,15,9,196,63,196,5.883,False,x131,10134.0
48814,boss-muskrat,set1,17,144,18,23,144,11.6,False,x131,10134.0
48817,boss-muskrat,set1,20,9,77,69,9,8.258,False,x131,10134.0
48818,boss-muskrat,set2,0,240,36,94,36,7.732,False,x131,10134.0
48820,boss-muskrat,set2,2,206,158,39,206,4.326,False,x131,10134.0
48823,boss-muskrat,set2,5,154,85,70,85,3.358,False,x131,10134.0
48825,boss-muskrat,set2,7,113,29,102,29,4.704,False,x131,10134.0
48828,boss-muskrat,set2,10,65,227,68,65,5.827,False,x131,10134.0
48829,boss-muskrat,set2,11,112,141,181,112,4.087,False,x131,10134.0
48831,boss-muskrat,set2,13,226,67,223,226,6.892,False,x131,10134.0
48836,boss-muskrat,set2,18,146,221,223,223,5.553,False,x131,10134.0
48837,boss-muskrat,set2,19,204,196,100,196,6.689,False,x131,10134.0
48840,boss-muskrat,set3,1,0,188,181,181,3.763,False,x131,10134.0
48841,boss-muskrat,set3,2,100,165,191,191,5.725,False,x131,10134.0
48842,boss-muskrat,set3,3,240,59,95,95,4.267,False,x131,10134.0
48843,boss-muskrat,set3,4,115,171,246,115,3.484,False,x131,10134.0
48846,boss-muskrat,set3,7,144,50,94,144,8.843,False,x131,10134.0
48848,boss-muskrat,set3,9,69,78,111,78,5.719,False,x131,10134.0
48849,boss-muskrat,set3,10,137,125,182,182,3.238,False,x131,10134.0
48850,boss-muskrat,set3,11,99,220,119,119,3.542,False,x131,10134.0
48852,boss-muskrat,set3,13,171,108,179,171,4.347,False,x131,10134.0
48856,boss-muskrat,set3,17,178,69,189,178,29.77,False,x131,10134.0
48857,boss-muskrat,set3,18,73,227,31,227,6.069,False,x131,10134.0
48858,boss-muskrat,set3,19,136,19,216,19,4.545,False,x131,10134.0
48859,boss-muskrat,set3,20,91,13,222,13,4.356,False,x131,10134.0
48862,boss-muskrat,set4,2,113,171,231,231,2.709,False,x131,10134.0
48863,boss-muskrat,set4,3,249,210,47,210,3.496,False,x131,10134.0
48868,boss-muskrat,set4,8,131,173,214,214,4.925,False,x131,10134.0
48875,boss-muskrat,set4,15,16,221,94,16,3.682,False,x131,10134.0
48877,boss-muskrat,set4,17,33,221,63,221,3.466,False,x131,10134.0
48878,boss-muskrat,set4,18,177,14,223,223,5.608,False,x131,10134.0
48879,boss-muskrat,set4,19,73,35,121,121,11.515,False,x131,10134.0
48880,boss-muskrat,set4,20,179,204,205,205,6.7,False,x131,10134.0
48882,boss-muskrat,set5,1,216,248,31,31,6.328,False,x131,10134.0
48884,boss-muskrat,set5,3,241,51,38,51,4.124,False,x131,10134.0
48885,boss-muskrat,set5,4,225,106,27,27,2.983,False,x131,10134.0
48886,boss-muskrat,set5,5,123,45,22,45,5.101,False,x131,10134.0
48887,boss-muskrat,set5,6,152,211,189,152,3.367,False,x131,10134.0
48889,boss-muskrat,set5,8,248,33,22,248,3.633,False,x131,10134.0
48890,boss-muskrat,set5,9,216,249,2,216,6.108,False,x131,10134.0
48893,boss-muskrat,set5,12,0,133,70,133,6.245,False,x131,10134.0
48894,boss-muskrat,set5,13,130,189,246,246,3.647,False,x131,10134.0
48896,boss-muskrat,set5,15,34,155,29,155,5.499,False,x131,10134.0
48897,boss-muskrat,set5,16,203,125,149,203,5.751,False,x131,10134.0
48898,boss-muskrat,set5,17,239,182,31,182,4.038,False,x131,10134.0
48899,boss-muskrat,set5,18,162,125,191,191,4.196,False,x131,10134.0
48900,boss-muskrat,set5,19,120,116,208,116,8.953,False,x131,10134.0
48901,boss-muskrat,set5,20,187,237,31,31,3.928,False,x131,10134.0
48902,boss-muskrat,set6,0,160,19,95,95,23.144,False,x131,10134.0
48904,boss-muskrat,set6,2,97,43,236,97,3.715,False,x131,10134.0
48906,boss-muskrat,set6,4,248,13,23,248,3.073,False,x131,10134.0
48907,boss-muskrat,set6,5,202,82,215,202,3.961,False,x131,10134.0
48908,boss-muskrat,set6,6,224,51,35,224,3.958,False,x131,10134.0
48910,boss-muskrat,set6,8,27,222,246,222,3.841,False,x131,10134.0
48911,boss-muskrat,set6,9,80,217,27,217,3.078,False,x131,10134.0
48912,boss-muskrat,set6,10,0,80,230,80,3.674,False,x131,10134.0
48913,boss-muskrat,set6,11,224,162,79,224,2.809,False,x131,10134.0
48914,boss-muskrat,set6,12,32,92,15,15,2.615,False,x131,10134.0
48916,boss-muskrat,set6,14,200,170,150,150,3.821,False,x131,10134.0
